reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
BRA,Brazil,ATG,Antigua and Barbuda,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20378096.0,2025,Export
BRA,Brazil,AUS,Australia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",159444.0,2025,Export
BRA,Brazil,AUT,Austria,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20243.0,2025,Export
BRA,Brazil,AZE,Azerbaijan,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",109583.0,2025,Export
BRA,Brazil,BEL,Belgium,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",18819785.0,2025,Export
BRA,Brazil,BES,Bonaire,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4960.0,2025,Export
BRA,Brazil,BFA,Burkina Faso,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",685419.0,2025,Export
BRA,Brazil,BGD,Bangladesh,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",732913.0,2025,Export
BRA,Brazil,BGR,Bulgaria,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",60808006.0,2025,Export
BRA,Brazil,BHR,Bahrain,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",638.0,2025,Export
BRA,Brazil,BHS,Bahamas,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",156481835.0,2025,Export
BRA,Brazil,BLZ,Belize,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",877718.0,2025,Export
BRA,Brazil,BMU,Bermuda,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10152061.0,2025,Export
BRA,Brazil,BOL,Bolivia (Plurinational State of),energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",34951134.0,2025,Export
BRA,Brazil,BRB,Barbados,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11189141.0,2025,Export
