reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
GBR,United Kingdom,X1,Bunkers,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3904030.253,2025,Export
GBR,United Kingdom,YEM,Yemen,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2426506.628,2025,Export
GBR,United Kingdom,YEM,Yemen,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2426506.628,2025,Export
GBR,United Kingdom,YEM,Yemen,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1140091.873,2025,Export
GBR,United Kingdom,YEM,Yemen,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1140091.873,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2511.511,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13380.168,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",451747639.509,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",180625.395,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",451548184.522,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2937.914,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",195851906.22,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",195872790.789,2025,Export
GBR,United Kingdom,ZAF,South Africa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20884.57,2025,Export
GBR,United Kingdom,ZMB,Zambia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",15345414.77,2025,Export
GBR,United Kingdom,ZMB,Zambia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",15345414.77,2025,Export
GBR,United Kingdom,ZMB,Zambia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3971571.879,2025,Export
GBR,United Kingdom,ZMB,Zambia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3971571.879,2025,Export
GBR,United Kingdom,ZWE,Zimbabwe,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7954821.587,2025,Export
GBR,United Kingdom,ZWE,Zimbabwe,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7954821.587,2025,Export
GBR,United Kingdom,ZWE,Zimbabwe,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4357993.327,2025,Export
GBR,United Kingdom,ZWE,Zimbabwe,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4357993.327,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",50224904.707,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",17851383.084,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",895970.511,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",227719977.461,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8706722.198,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",231971.665,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",27981559.7,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1311170.318,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21577601.479,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",705335197.046,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5407553.471,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",49843900.059,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",378698.524,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",6493220.662,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",23028726.013,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4760812.086,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1039590.777,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",24528367.766,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13567322.349,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",12989310.19,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8674900.479,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",125511289.389,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7203345.992,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11380629.05,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4668615.662,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2023614.234,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",47147045.771,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",186993.449,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",440636152.015,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10382.433,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10046.772,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15707631.537,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",99294.527,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16279678.374,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4336.123,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24102178.78,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",105236.765,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1519998.604,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",35250141.376,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1178528.978,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19171.649,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",385215.344,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",43009198.128,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",232720340.881,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",41548047.18,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",617497.847,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",251325.447,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",59713.452,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1246592.013,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6823113.443,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3902884.471,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6397561.543,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1203340.466,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3932876.856,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21071.949,2025,Export
GBR,United Kingdom,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4230747.076,2025,Export
IDN,Indonesia,ABW,Aruba,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",41568.41,2025,Export
IDN,Indonesia,ABW,Aruba,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1323.71,2025,Export
IDN,Indonesia,AFG,Afghanistan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",100.0,2025,Export
IDN,Indonesia,AFG,Afghanistan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",100.0,2025,Export
IDN,Indonesia,AGO,Angola,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1519429.67,2025,Export
IDN,Indonesia,AGO,Angola,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",781400.98,2025,Export
IDN,Indonesia,AIA,Anguilla,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",27.9,2025,Export
IDN,Indonesia,AIA,Anguilla,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",339.51,2025,Export
IDN,Indonesia,ALB,Albania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",64884.42,2025,Export
IDN,Indonesia,ALB,Albania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",500.0,2025,Export
IDN,Indonesia,AND,Andorra,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",618395.51,2025,Export
IDN,Indonesia,ARE,United Arab Emirates,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",107100484.958,2025,Export
IDN,Indonesia,ARE,United Arab Emirates,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",310640612.885,2025,Export
IDN,Indonesia,ARG,Argentina,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21510102.387,2025,Export
IDN,Indonesia,ARG,Argentina,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",54551210.435,2025,Export
IDN,Indonesia,ARM,Armenia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3905084.23,2025,Export
IDN,Indonesia,ARM,Armenia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20470.0,2025,Export
IDN,Indonesia,ASM,American Samoa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",36607.85,2025,Export
IDN,Indonesia,ATA,Antarctica,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2079538.05,2025,Export
IDN,Indonesia,ATA,Antarctica,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6755.0,2025,Export
IDN,Indonesia,ATG,Antigua and Barbuda,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1863.44,2025,Export
IDN,Indonesia,ATG,Antigua and Barbuda,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",737.51,2025,Export
IDN,Indonesia,AUS,Australia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",313796157.028,2025,Export
IDN,Indonesia,AUS,Australia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",349763733.353,2025,Export
IDN,Indonesia,AUT,Austria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3242029.059,2025,Export
IDN,Indonesia,AUT,Austria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5200410.246,2025,Export
IDN,Indonesia,AZE,Azerbaijan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",48486.27,2025,Export
IDN,Indonesia,AZE,Azerbaijan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",10187.3,2025,Export
IDN,Indonesia,BEL,Belgium,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",54718425.646,2025,Export
IDN,Indonesia,BEL,Belgium,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",78018582.503,2025,Export
IDN,Indonesia,BEN,Benin,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1142632.63,2025,Export
IDN,Indonesia,BEN,Benin,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1848426.44,2025,Export
IDN,Indonesia,BFA,Burkina Faso,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2863977.3,2025,Export
IDN,Indonesia,BGD,Bangladesh,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",6315961.24,2025,Export
IDN,Indonesia,BGD,Bangladesh,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8557815.265,2025,Export
IDN,Indonesia,BGR,Bulgaria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",742968.26,2025,Export
IDN,Indonesia,BGR,Bulgaria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2780414.499,2025,Export
IDN,Indonesia,BHR,Bahrain,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1549266.311,2025,Export
IDN,Indonesia,BHR,Bahrain,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",571622.73,2025,Export
IDN,Indonesia,BHS,Bahamas,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",948.25,2025,Export
IDN,Indonesia,BHS,Bahamas,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2033.96,2025,Export
IDN,Indonesia,BIH,Bosnia Herzegovina,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",20965.99,2025,Export
IDN,Indonesia,BIH,Bosnia Herzegovina,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",30.0,2025,Export
IDN,Indonesia,BLR,Belarus,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",358658.89,2025,Export
IDN,Indonesia,BLR,Belarus,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",77485400.37,2025,Export
IDN,Indonesia,BLZ,Belize,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",11532.49,2025,Export
IDN,Indonesia,BMU,Bermuda,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3110.73,2025,Export
IDN,Indonesia,BMU,Bermuda,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2677.27,2025,Export
IDN,Indonesia,BOL,Bolivia (Plurinational State of),electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",19740.79,2025,Export
IDN,Indonesia,BOL,Bolivia (Plurinational State of),electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",102946.79,2025,Export
IDN,Indonesia,BRA,Brazil,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",142384044.594,2025,Export
IDN,Indonesia,BRA,Brazil,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",237768703.295,2025,Export
IDN,Indonesia,BRB,Barbados,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",39007.32,2025,Export
IDN,Indonesia,BRB,Barbados,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",7290.6,2025,Export
IDN,Indonesia,BRN,Brunei Darussalam,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1607421.205,2025,Export
IDN,Indonesia,BRN,Brunei Darussalam,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3152993.204,2025,Export
IDN,Indonesia,BTN,Bhutan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15188965.0,2025,Export
IDN,Indonesia,BWA,Botswana,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",331707.101,2025,Export
IDN,Indonesia,CAF,Central African Rep.,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8.4,2025,Export
IDN,Indonesia,CAN,Canada,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21241047.875,2025,Export
IDN,Indonesia,CAN,Canada,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",335406687.093,2025,Export
IDN,Indonesia,CHE,Switzerland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1373160.903,2025,Export
IDN,Indonesia,CHE,Switzerland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",30007486.618,2025,Export
IDN,Indonesia,CHL,Chile,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",26954828.632,2025,Export
IDN,Indonesia,CHL,Chile,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17895381.523,2025,Export
IDN,Indonesia,CHN,China,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",269512631.714,2025,Export
IDN,Indonesia,CHN,China,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",496465236.39,2025,Export
IDN,Indonesia,CIV,Côte d'Ivoire,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13017104.263,2025,Export
IDN,Indonesia,CIV,Côte d'Ivoire,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1539892.185,2025,Export
IDN,Indonesia,CMR,Cameroon,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",534131.83,2025,Export
IDN,Indonesia,CMR,Cameroon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",324896.02,2025,Export
IDN,Indonesia,COD,Dem. Rep. of the Congo,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",349000.73,2025,Export
IDN,Indonesia,COD,Dem. Rep. of the Congo,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1250125.34,2025,Export
IDN,Indonesia,COG,Congo,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2271611.975,2025,Export
IDN,Indonesia,COG,Congo,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",237227.345,2025,Export
IDN,Indonesia,COK,Cook Isds,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",730.728,2025,Export
IDN,Indonesia,COL,Colombia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",18779338.141,2025,Export
IDN,Indonesia,COL,Colombia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14269774.708,2025,Export
IDN,Indonesia,COM,Comoros,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",60.0,2025,Export
IDN,Indonesia,CPV,Cabo Verde,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",82449.78,2025,Export
IDN,Indonesia,CRI,Costa Rica,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1035976.662,2025,Export
IDN,Indonesia,CRI,Costa Rica,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",9336633.18,2025,Export
IDN,Indonesia,CUB,Cuba,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13166.74,2025,Export
IDN,Indonesia,CUW,Curaçao,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",22113.383,2025,Export
IDN,Indonesia,CUW,Curaçao,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1544.79,2025,Export
IDN,Indonesia,CYM,Cayman Isds,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",26993.78,2025,Export
IDN,Indonesia,CYM,Cayman Isds,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",200604.24,2025,Export
IDN,Indonesia,CYP,Cyprus,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",67472.007,2025,Export
IDN,Indonesia,CYP,Cyprus,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",517.64,2025,Export
IDN,Indonesia,CZE,Czechia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3100781.662,2025,Export
IDN,Indonesia,CZE,Czechia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17124134.819,2025,Export
IDN,Indonesia,DEU,Germany,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",316855502.935,2025,Export
