typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","251","FRA","France","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19694488766.003","19694488766.003","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"21217161.023","21217161.023","0","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","732","ESH","Western Sahara","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"75886.241","75886.241","0","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","499","MNE","Montenegro","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"75581741.565","75581741.565","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15427815209.258","15427815209.258","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"379586378.2","379586378.2","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5271987.322","5271987.322","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2701350.131","2701350.131","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"24545000888.695","24545000888.695","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"108726500.405","108726500.405","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3355434605.449","3355434605.449","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","662","LCA","Saint Lucia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2295229.128","2295229.128","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","591","PAN","Panama","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"33828486.452","33828486.452","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","642","ROU","Romania","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4081757417.282","4081757417.282","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","384","CIV","Côte d'Ivoire","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16333268.063","16333268.063","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","191","HRV","Croatia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1037861574.02","1037861574.02","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","48","BHR","Bahrain","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"100875196.722","100875196.722","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","686","SEN","Senegal","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15794599.772","15794599.772","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","854","BFA","Burkina Faso","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11602359.768","11602359.768","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","124","CAN","Canada","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3478123912.703","3478123912.703","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","8","ALB","Albania","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"137791670.973","137791670.973","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","203","CZE","Czechia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7460255329.902","7460255329.902","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","728","SSD","South Sudan","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"383870.973","383870.973","0","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","762","TJK","Tajikistan","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19986901.603","19986901.603","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","442","LUX","Luxembourg","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1200447377.218","1200447377.218","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","716","ZWE","Zimbabwe","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1458554.675","1458554.675","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","704","VNM","Viet Nam","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"125557652.685","125557652.685","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","364","IRN","Iran","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4153484.997","4153484.997","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","192","CUB","Cuba","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9933723.426","9933723.426","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","674","SMR","San Marino","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39424852.614","39424852.614","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","516","NAM","Namibia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10415696.018","10415696.018","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","268","GEO","Georgia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"379586378.2","379586378.2","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","788","TUN","Tunisia","899","_X ","Areas, nes","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"314722511.378","314722511.378","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10062.79","10062.79","0","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11487446.527","11487446.527","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"244622516.285","244622516.285","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","450","MDG","Madagascar","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3250335.192","3250335.192","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","260","ATF","Fr. South Antarctic Terr.","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"445594.003","445594.003","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10655640983.824","10655640983.824","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"360639132.443","360639132.443","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1037861574.02","1037861574.02","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"61564163.286","61564163.286","4","false","true",
"C","A","20250101","2025","52","2025","276","DEU","Germany","X","Export","716","ZWE","Zimbabwe","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1458554.675","1458554.675","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1805092.009","1805092.009","0","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","20","AND","Andorra","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1779.065","1779.065","0","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","148","TCD","Chad","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1592.159","1592.159","0","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"57302.779","57302.779","0","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2470075.874","2470075.874","0","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"149104223657.403","149104223657.403","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","4","AFG","Afghanistan","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3257933.206","3257933.206","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5922671.991","5922671.991","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","16","ASM","American Samoa","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2929504.967","2929504.967","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3622912.358","3622912.358","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"20312032.224","20312032.224","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8782172.541","8782172.541","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"558315683.284","558315683.284","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9171789564.96","9171789564.96","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"351422714.581","351422714.581","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","44","BHS","Bahamas","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"41639995.504","41639995.504","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","48","BHR","Bahrain","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"467586330.072","467586330.072","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"385517252.032","385517252.032","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","51","ARM","Armenia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3708578.651","3708578.651","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"72374354.352","72374354.352","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2192719929.946","2192719929.946","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7899943.897","7899943.897","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","64","BTN","Bhutan","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4467960.164","4467960.164","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"73617353.677","73617353.677","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"73266.771","73266.771","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10633893.78","10633893.78","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1385640957.545","1385640957.545","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","84","BLZ","Belize","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4212394.905","4212394.905","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16888747.414","16888747.414","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4042168.929","4042168.929","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"38058516.645","38058516.645","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"79244347.117","79244347.117","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","104","MMR","Myanmar","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"95452168.386","95452168.386","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","108","BDI","Burundi","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8385598.416","8385598.416","4","false","true",
"C","A","20250101","2025","52","2025","392","JPN","Japan","X","Export","112","BLR","Belarus","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4273970.284","4273970.284","4","false","true",
