typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20378096","20378096","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16996","16996","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"256334","256334","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"73584","73584","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","504","MAR","Morocco","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5016856","5016856","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"34951134","34951134","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"354144154","354144154","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16725","16725","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20590861647","20590861647","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","388","JAM","Jamaica","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"456617","456617","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"57387","57387","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"324695","324695","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"111664","111664","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"56333703","56333703","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"90434","90434","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1742301","1742301","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"732913","732913","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","531","CUW","Curaçao","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1481993","1481993","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","184","COK","Cook Isds","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"44","44","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"685419","685419","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11189141","11189141","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","533","ABW","Aruba","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23257383","23257383","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","534","SXM","Sint Maarten","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"259861","259861","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3357990392","3357990392","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","558","NIC","Nicaragua","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"627832","627832","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"761387","761387","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"109583","109583","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","768","TGO","Togo","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"232534327","232534327","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","662","LCA","Saint Lucia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"60283085","60283085","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12086","12086","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1213748","1213748","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","862","VEN","Venezuela","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6519523","6519523","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"135772131","135772131","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"312114","312114","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"25989","25989","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","328","GUY","Guyana","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1348427","1348427","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"367523","367523","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"745751630","745751630","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10152061","10152061","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"32528","32528","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","585","PLW","Palau","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1037604","1037604","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"159444","159444","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","624","GNB","Guinea-Bissau","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"462004","462004","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5491","5491","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1051793","1051793","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","508","MOZ","Mozambique","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"31101","31101","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"84458","84458","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","699","IND","India","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2005058270","2005058270","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","104","MMR","Myanmar","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"14561","14561","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","512","OMN","Oman","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28687319","28687319","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","148","TCD","Chad","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8168","8168","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2495862","2495862","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","242","FJI","Fiji","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"49920","49920","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","296","KIR","Kiribati","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20750","20750","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15824","15824","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11067","11067","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","584","MHL","Marshall Isds","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"262708230","262708230","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1877212","1877212","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","586","PAK","Pakistan","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8171","8171","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","776","TON","Tonga","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"371849","371849","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"390106","390106","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"419336","419336","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","308","GRD","Grenada","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"57972","57972","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","887","YEM","Yemen","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"688","688","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"162723","162723","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","674","SMR","San Marino","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"75838","75838","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","535","BES","Bonaire","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4960","4960","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27497357","27497357","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","454","MWI","Malawi","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"63982","63982","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"213148964","213148964","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","570","NIU","Niue","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11348434","11348434","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"80780","80780","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"373592707","373592707","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"48311","48311","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4923","4923","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"31922779","31922779","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","212","DMA","Dominica","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9512","9512","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"36416588","36416588","0","false","true",
"C","A","20250101","2025","52","2025","76","BRA","Brazil","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20243","20243","0","false","true",
