reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
IDN,Indonesia,PRT,Portugal,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2231950.685,2025,Export
IDN,Indonesia,PRY,Paraguay,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17286165.513,2025,Export
IDN,Indonesia,PYF,French Polynesia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1283316.076,2025,Export
IDN,Indonesia,QAT,Qatar,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67201684.235,2025,Export
IDN,Indonesia,ROU,Romania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3402632.74,2025,Export
IDN,Indonesia,RUS,Russian Federation,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7739763.348,2025,Export
IDN,Indonesia,S19,"Other Asia, nes",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",126528490.014,2025,Export
IDN,Indonesia,SAU,Saudi Arabia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",739311853.566,2025,Export
IDN,Indonesia,SDN,Sudan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",500.0,2025,Export
IDN,Indonesia,SEN,Senegal,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",383559.355,2025,Export
IDN,Indonesia,SGP,Singapore,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159525651.879,2025,Export
IDN,Indonesia,SLB,Solomon Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",495158.81,2025,Export
IDN,Indonesia,SLE,Sierra Leone,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1241134.71,2025,Export
IDN,Indonesia,SLV,El Salvador,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17777574.499,2025,Export
IDN,Indonesia,SUR,Suriname,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",706101.86,2025,Export
IDN,Indonesia,SVK,Slovakia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",126985.14,2025,Export
IDN,Indonesia,SVN,Slovenia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2409209.79,2025,Export
IDN,Indonesia,SWE,Sweden,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5464444.534,2025,Export
IDN,Indonesia,SXM,Sint Maarten,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1442038.98,2025,Export
IDN,Indonesia,SYC,Seychelles,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2077.37,2025,Export
IDN,Indonesia,SYR,Syria,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",367891.0,2025,Export
IDN,Indonesia,TCA,Turks and Caicos Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",221622.988,2025,Export
IDN,Indonesia,TGO,Togo,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",193867462.622,2025,Export
IDN,Indonesia,THA,Thailand,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",606713609.154,2025,Export
IDN,Indonesia,TKM,Turkmenistan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",947125.42,2025,Export
IDN,Indonesia,TLS,Timor-Leste,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82199585.569,2025,Export
IDN,Indonesia,TON,Tonga,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11894.0,2025,Export
IDN,Indonesia,TTO,Trinidad and Tobago,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9405672.758,2025,Export
IDN,Indonesia,TUN,Tunisia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1588451.704,2025,Export
IDN,Indonesia,TUR,Türkiye,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7124152.049,2025,Export
IDN,Indonesia,TZA,United Rep. of Tanzania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4849474.685,2025,Export
IDN,Indonesia,UGA,Uganda,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15500.0,2025,Export
IDN,Indonesia,UKR,Ukraine,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",513276.84,2025,Export
IDN,Indonesia,URY,Uruguay,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",659704.3,2025,Export
IDN,Indonesia,USA,USA,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",259317623.711,2025,Export
IDN,Indonesia,VCT,Saint Vincent and the Grenadines,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",287532.254,2025,Export
IDN,Indonesia,VEN,Venezuela,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57210641.52,2025,Export
IDN,Indonesia,VGB,Br. Virgin Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15126.871,2025,Export
IDN,Indonesia,VNM,Viet Nam,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1474609815.839,2025,Export
IDN,Indonesia,VUT,Vanuatu,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",462009.491,2025,Export
IDN,Indonesia,W00,World,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12177079958.978,2025,Export
IDN,Indonesia,WSM,Samoa,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",543378.22,2025,Export
IDN,Indonesia,YEM,Yemen,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1365172.218,2025,Export
IDN,Indonesia,ZAF,South Africa,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37886459.146,2025,Export
IDN,Indonesia,ZMB,Zambia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",108686.96,2025,Export
IDN,Indonesia,ZWE,Zimbabwe,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28302.58,2025,Export
IDN,Indonesia,_X,"Areas, nes",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",391158.0,2025,Export
ITA,Italy,ABW,Aruba,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7344.89,2025,Export
ITA,Italy,AFG,Afghanistan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1204388.01,2025,Export
ITA,Italy,AGO,Angola,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4313827.025,2025,Export
ITA,Italy,ALB,Albania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78295544.629,2025,Export
ITA,Italy,AND,Andorra,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3418092.78,2025,Export
ITA,Italy,ARE,United Arab Emirates,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",439797698.954,2025,Export
ITA,Italy,ARG,Argentina,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",89717354.985,2025,Export
ITA,Italy,ARM,Armenia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7631015.701,2025,Export
ITA,Italy,AUS,Australia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",425222078.511,2025,Export
ITA,Italy,AUT,Austria,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1239981204.125,2025,Export
ITA,Italy,AZE,Azerbaijan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50369989.461,2025,Export
ITA,Italy,BDI,Burundi,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26096.961,2025,Export
ITA,Italy,BEL,Belgium,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1452266340.989,2025,Export
ITA,Italy,BEN,Benin,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",472397.362,2025,Export
ITA,Italy,BFA,Burkina Faso,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3294552.853,2025,Export
ITA,Italy,BGD,Bangladesh,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4067563.02,2025,Export
ITA,Italy,BGR,Bulgaria,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",336045036.264,2025,Export
ITA,Italy,BHR,Bahrain,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37465500.643,2025,Export
ITA,Italy,BHS,Bahamas,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14802.779,2025,Export
ITA,Italy,BIH,Bosnia Herzegovina,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36828148.185,2025,Export
ITA,Italy,BLR,Belarus,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9314474.753,2025,Export
ITA,Italy,BMU,Bermuda,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1089873.258,2025,Export
ITA,Italy,BOL,Bolivia (Plurinational State of),automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3108815.265,2025,Export
ITA,Italy,BRA,Brazil,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",607287793.19,2025,Export
ITA,Italy,BRB,Barbados,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",571811.018,2025,Export
ITA,Italy,BRN,Brunei Darussalam,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107175.511,2025,Export
ITA,Italy,BTN,Bhutan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1152582.803,2025,Export
ITA,Italy,BWA,Botswana,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",203574.373,2025,Export
ITA,Italy,CAF,Central African Rep.,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",154099.191,2025,Export
ITA,Italy,CAN,Canada,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",340159110.52,2025,Export
ITA,Italy,CHE,Switzerland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1135529221.515,2025,Export
ITA,Italy,CHL,Chile,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73271253.801,2025,Export
ITA,Italy,CHN,China,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",515624371.647,2025,Export
ITA,Italy,CIV,Côte d'Ivoire,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19451238.236,2025,Export
ITA,Italy,CMR,Cameroon,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2308844.831,2025,Export
ITA,Italy,COD,Dem. Rep. of the Congo,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1180001.844,2025,Export
ITA,Italy,COG,Congo,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4035070.354,2025,Export
ITA,Italy,COL,Colombia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28793304.917,2025,Export
ITA,Italy,CPV,Cabo Verde,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148926.128,2025,Export
ITA,Italy,CRI,Costa Rica,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11020250.972,2025,Export
ITA,Italy,CUB,Cuba,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",720826.415,2025,Export
ITA,Italy,CYM,Cayman Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32779.681,2025,Export
ITA,Italy,CYP,Cyprus,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",35120629.69,2025,Export
ITA,Italy,CZE,Czechia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",873423608.286,2025,Export
ITA,Italy,DEU,Germany,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8676185965.243,2025,Export
ITA,Italy,DJI,Djibouti,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1584223.932,2025,Export
ITA,Italy,DNK,Denmark,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",363356208.966,2025,Export
ITA,Italy,DOM,Dominican Rep.,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8358463.817,2025,Export
ITA,Italy,DZA,Algeria,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",176243824.923,2025,Export
ITA,Italy,E19,"Other Europe, nes",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",157.068,2025,Export
ITA,Italy,ECU,Ecuador,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11043023.522,2025,Export
ITA,Italy,EGY,Egypt,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",95027096.041,2025,Export
ITA,Italy,ERI,Eritrea,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1398573.352,2025,Export
ITA,Italy,ESP,Spain,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3092839125.747,2025,Export
ITA,Italy,EST,Estonia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56375289.378,2025,Export
ITA,Italy,ETH,Ethiopia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17587649.702,2025,Export
ITA,Italy,F19,"Other Africa, nes",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",894441.544,2025,Export
ITA,Italy,FIN,Finland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",170626741.121,2025,Export
ITA,Italy,FJI,Fiji,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1379.709,2025,Export
ITA,Italy,FRA,France,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6042459581.389,2025,Export
ITA,Italy,FRO,Faroe Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67319.876,2025,Export
ITA,Italy,GAB,Gabon,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1355424.946,2025,Export
ITA,Italy,GBR,United Kingdom,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2384406593.325,2025,Export
ITA,Italy,GEO,Georgia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33698290.532,2025,Export
ITA,Italy,GHA,Ghana,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5534450.633,2025,Export
ITA,Italy,GIB,Gibraltar,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14050219.403,2025,Export
ITA,Italy,GIN,Guinea,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2250085.707,2025,Export
ITA,Italy,GMB,Gambia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",444003.145,2025,Export
ITA,Italy,GNB,Guinea-Bissau,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44806.091,2025,Export
ITA,Italy,GNQ,Equatorial Guinea,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",245812.012,2025,Export
ITA,Italy,GRC,Greece,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",403012307.354,2025,Export
ITA,Italy,GRD,Grenada,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158927.609,2025,Export
ITA,Italy,GRL,Greenland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1163.883,2025,Export
ITA,Italy,GTM,Guatemala,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3815609.549,2025,Export
ITA,Italy,GUM,Guam,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4519.933,2025,Export
ITA,Italy,GUY,Guyana,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",983907.96,2025,Export
ITA,Italy,HKG,"China, Hong Kong SAR",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",123296876.38,2025,Export
ITA,Italy,HND,Honduras,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",450367.21,2025,Export
ITA,Italy,HRV,Croatia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",219485875.324,2025,Export
ITA,Italy,HTI,Haiti,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41856.835,2025,Export
ITA,Italy,HUN,Hungary,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",501267864.664,2025,Export
ITA,Italy,IDN,Indonesia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28625782.318,2025,Export
ITA,Italy,IND,India,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",150527463.203,2025,Export
ITA,Italy,IRL,Ireland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80442307.604,2025,Export
ITA,Italy,IRN,Iran,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1591232.088,2025,Export
ITA,Italy,IRQ,Iraq,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17348906.864,2025,Export
ITA,Italy,ISL,Iceland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4682371.026,2025,Export
ITA,Italy,ISR,Israel,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",177227504.152,2025,Export
ITA,Italy,JAM,Jamaica,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22238.068,2025,Export
ITA,Italy,JOR,Jordan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11158773.672,2025,Export
ITA,Italy,JPN,Japan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1205004855.203,2025,Export
ITA,Italy,KAZ,Kazakhstan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29877479.885,2025,Export
ITA,Italy,KEN,Kenya,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1384670.04,2025,Export
ITA,Italy,KGZ,Kyrgyzstan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22011648.502,2025,Export
ITA,Italy,KHM,Cambodia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6781628.844,2025,Export
ITA,Italy,KOR,Rep. of Korea,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",294720685.007,2025,Export
ITA,Italy,KWT,Kuwait,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53616825.386,2025,Export
ITA,Italy,LAO,Lao People's Dem. Rep.,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124672.17,2025,Export
ITA,Italy,LBN,Lebanon,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23414277.815,2025,Export
ITA,Italy,LBR,Liberia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65344.665,2025,Export
ITA,Italy,LBY,Libya,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",75414950.884,2025,Export
ITA,Italy,LCA,Saint Lucia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16738.44,2025,Export
ITA,Italy,LKA,Sri Lanka,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",255069.964,2025,Export
ITA,Italy,LSO,Lesotho,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3687.135,2025,Export
ITA,Italy,LTU,Lithuania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124592411.089,2025,Export
ITA,Italy,LUX,Luxembourg,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69308983.74,2025,Export
ITA,Italy,LVA,Latvia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54102413.041,2025,Export
ITA,Italy,MAC,"China, Macao SAR",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6915297.94,2025,Export
ITA,Italy,MAR,Morocco,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178847352.644,2025,Export
ITA,Italy,MDA,Rep. of Moldova,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36655967.399,2025,Export
ITA,Italy,MDG,Madagascar,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",981860.43,2025,Export
ITA,Italy,MDV,Maldives,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",326974.181,2025,Export
ITA,Italy,MEX,Mexico,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",618979163.194,2025,Export
ITA,Italy,MKD,North Macedonia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30305352.284,2025,Export
ITA,Italy,MLI,Mali,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",888202.908,2025,Export
ITA,Italy,MLT,Malta,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37553937.644,2025,Export
ITA,Italy,MMR,Myanmar,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7422.859,2025,Export
ITA,Italy,MNE,Montenegro,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8310405.069,2025,Export
ITA,Italy,MNG,Mongolia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3993034.982,2025,Export
ITA,Italy,MNP,N. Mariana Isds,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3024.965,2025,Export
ITA,Italy,MOZ,Mozambique,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",305689.819,2025,Export
ITA,Italy,MRT,Mauritania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1783583.468,2025,Export
ITA,Italy,MUS,Mauritius,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1443117.288,2025,Export
ITA,Italy,MWI,Malawi,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124495.892,2025,Export
ITA,Italy,MYS,Malaysia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",60174517.562,2025,Export
ITA,Italy,NAM,Namibia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",340288.773,2025,Export
ITA,Italy,NCL,New Caledonia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1614639.689,2025,Export
ITA,Italy,NER,Niger,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56077.673,2025,Export
ITA,Italy,NGA,Nigeria,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15506241.098,2025,Export
ITA,Italy,NIC,Nicaragua,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1465589.263,2025,Export
ITA,Italy,NLD,Netherlands,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",882023150.616,2025,Export
ITA,Italy,NOR,Norway,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132572796.605,2025,Export
ITA,Italy,NPL,Nepal,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3954.941,2025,Export
ITA,Italy,NZL,New Zealand,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",68720773.276,2025,Export
ITA,Italy,OMN,Oman,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38583336.464,2025,Export
ITA,Italy,PAK,Pakistan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3137308.92,2025,Export
ITA,Italy,PAN,Panama,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5684916.928,2025,Export
ITA,Italy,PER,Peru,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43853136.006,2025,Export
ITA,Italy,PHL,Philippines,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24478840.582,2025,Export
ITA,Italy,PNG,Papua New Guinea,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2556989.128,2025,Export
ITA,Italy,POL,Poland,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2150392414.935,2025,Export
ITA,Italy,PRT,Portugal,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",400333153.489,2025,Export
ITA,Italy,PRY,Paraguay,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4179238.123,2025,Export
ITA,Italy,PSE,State of Palestine,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2026248.477,2025,Export
ITA,Italy,PYF,French Polynesia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4549594.617,2025,Export
ITA,Italy,QAT,Qatar,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",68791726.048,2025,Export
ITA,Italy,ROU,Romania,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",970089522.265,2025,Export
ITA,Italy,RUS,Russian Federation,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17306347.179,2025,Export
ITA,Italy,RWA,Rwanda,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77348.476,2025,Export
ITA,Italy,S19,"Other Asia, nes",automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",211118718.547,2025,Export
ITA,Italy,SAU,Saudi Arabia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",207502138.115,2025,Export
ITA,Italy,SDN,Sudan,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",151191.744,2025,Export
ITA,Italy,SEN,Senegal,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9705825.203,2025,Export
ITA,Italy,SGP,Singapore,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76899760.741,2025,Export
ITA,Italy,SLE,Sierra Leone,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",436807.413,2025,Export
ITA,Italy,SLV,El Salvador,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",366928.125,2025,Export
ITA,Italy,SOM,Somalia,automotive,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1317834.927,2025,Export
